online_order,book_table,location,rest_type,cuisines,approx_cost(for two people),listed_in(type),listed_in(city),target
1,0,other,"Takeaway, Delivery","North Indian, Mughlai, Biryani",500,0,Kalyan Nagar,0
1,0,other,Quick Bites,"Andhra, Biryani, South Indian, Chinese",400,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,"Seafood, Biryani, South Indian, Chettinad",900,0,Kalyan Nagar,1
1,0,Banaswadi,Food Court,"Desserts, Beverages",300,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,"Continental, Burger, Salad, Pizza, Beverages",800,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Cafe,"Cafe, Beverages, Rolls, Sandwich",300,0,Kalyan Nagar,0
1,0,Kammanahalli,Delivery,North Indian,350,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,"North Indian, South Indian, Chinese, Fast Food",200,0,Kalyan Nagar,0
1,0,Kammanahalli,Casual Dining,"North Indian, Chinese, Seafood, Rolls",700,0,Kalyan Nagar,1
1,0,other,Casual Dining,"American, Continental, Fast Food, Steak",1500,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Quick Bites,Andhra,400,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Delivery,"North Indian, BBQ, Biryani, Kebab",450,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Quick Bites,Andhra,400,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Quick Bites,North Indian,300,0,Kalyan Nagar,1
1,0,other,Cafe,"Cafe, Bakery, French, Jewish, Sandwich, Vegan, Coffee",700,0,Kalyan Nagar,1
1,0,other,Food Court,"Ice Cream, Desserts",250,0,Kalyan Nagar,1
1,0,other,Beverage Shop,"Beverages, Juices",200,0,Kalyan Nagar,0
1,0,Banaswadi,other,Desserts,200,0,Kalyan Nagar,0
1,0,Kammanahalli,Sweet Shop,"Mithai, Street Food",100,0,Kalyan Nagar,0
1,0,Banaswadi,other,"South Indian, Chettinad",400,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,"Seafood, BBQ, Burger, Biryani",300,0,Kalyan Nagar,1
1,0,other,Casual Dining,"Andhra, North Indian, Chinese, Biryani",550,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,Arabian,300,0,Kalyan Nagar,1
1,0,Banaswadi,"Casual Dining, Cafe","North Indian, Cafe, Chinese",550,0,Kalyan Nagar,1
1,0,Banaswadi,Casual Dining,"Andhra, South Indian, Chinese, North Indian",800,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,South Indian,150,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,Biryani,300,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Quick Bites,"North Indian, Kebab",500,0,Kalyan Nagar,1
1,0,other,Quick Bites,"Chinese, North Indian",400,0,Kalyan Nagar,0
1,0,other,Casual Dining,"North Indian, Mughlai, Chinese",650,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,"Andhra, Chinese, North Indian, Seafood",800,0,Kalyan Nagar,1
1,0,Banaswadi,Casual Dining,"Arabian, Kerala, North Indian, Chinese, Beverages",700,0,Kalyan Nagar,0
1,0,other,Quick Bites,"North Indian, Mughlai, Chinese",350,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,"Rolls, Chinese",300,0,Kalyan Nagar,0
1,0,Kammanahalli,Casual Dining,"Biryani, Hyderabadi, Chinese",750,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Quick Bites,"North Indian, South Indian, Chinese, Street Food, Mithai",500,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,"Chinese, Thai, Momos",500,0,Kalyan Nagar,1
1,0,Banaswadi,Beverage Shop,"Beverages, Healthy Food",150,0,Kalyan Nagar,1
1,0,Kammanahalli,Delivery,"Tea, Beverages",200,0,Kalyan Nagar,0
1,0,other,Quick Bites,"Pizza, Burger, Fast Food, Beverages",450,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,Biryani,150,0,Kalyan Nagar,1
1,0,other,Delivery,"North Indian, Chinese",300,0,Kalyan Nagar,0
1,0,Banaswadi,Mess,"Andhra, South Indian, Biryani",350,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,Fast Food,300,0,Kalyan Nagar,0
1,0,other,Quick Bites,Mexican,400,0,Kalyan Nagar,1
1,1,Banaswadi,Casual Dining,"North Indian, Fast Food, Beverages",1000,0,Kalyan Nagar,1
1,0,other,Quick Bites,"Rolls, Fast Food, Biryani",400,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"North Indian, Chinese",550,0,Kalyan Nagar,0
1,1,Kammanahalli,"Casual Dining, Cafe","Pizza, Cafe, Italian",600,0,Kalyan Nagar,1
1,0,other,Casual Dining,"Andhra, North Indian, Biryani, Beverages",600,0,Kalyan Nagar,1
1,0,Banaswadi,Quick Bites,South Indian,150,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,"Chinese, South Indian, Biryani",300,0,Kalyan Nagar,0
1,0,Banaswadi,Bakery,Bakery,150,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,"Arabian, Mughlai, Chinese, Kebab, Fast Food",400,0,Kalyan Nagar,1
1,0,other,Quick Bites,"Andhra, North Indian, Chinese, Biryani",350,0,Kalyan Nagar,1
1,0,Banaswadi,Bakery,"Bakery, Desserts",250,0,Kalyan Nagar,0
1,0,Banaswadi,Bakery,"Bakery, Desserts, Fast Food",500,0,Kalyan Nagar,0
1,0,other,Quick Bites,"Fast Food, Desserts, Beverages",400,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Kerala, Seafood, South Indian, North Indian, Chinese",600,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,Chinese,750,0,Kalyan Nagar,1
0,1,Kalyan Nagar,"Casual Dining, Bar","North Indian, BBQ",1400,0,Kalyan Nagar,1
1,0,other,"Takeaway, Delivery","Fast Food, Burger, Pizza",350,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,"Burger, Fast Food, Beverages",250,0,Kalyan Nagar,1
1,0,other,Beverage Shop,"Juices, Beverages, Fast Food",150,0,Kalyan Nagar,0
1,0,Banaswadi,"Takeaway, Delivery","Andhra, Biryani, Chinese",300,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Quick Bites,"Street Food, North Indian",250,0,Kalyan Nagar,1
1,0,Banaswadi,Quick Bites,"North Indian, Fast Food, Street Food",250,0,Kalyan Nagar,1
1,0,Banaswadi,Quick Bites,"Fast Food, Burger",500,0,Kalyan Nagar,0
1,0,other,Quick Bites,"Biryani, Chinese, North Indian, Bengali",350,0,Kalyan Nagar,0
1,0,other,Quick Bites,Continental,500,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Casual Dining,Cafe,700,0,Kalyan Nagar,1
1,0,other,Food Court,"Continental, North Indian, Chinese, Steak",800,0,Kalyan Nagar,0
1,0,Banaswadi,other,"Mithai, Street Food",150,0,Kalyan Nagar,1
1,0,other,Casual Dining,"Mughlai, Biryani, North Indian",800,0,Kalyan Nagar,1
1,0,Banaswadi,"Takeaway, Delivery","Desserts, Bakery",500,0,Kalyan Nagar,1
1,0,Banaswadi,Casual Dining,"Iranian, Mughlai, Chinese",800,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,"Arabian, Chinese, North Indian",500,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,Biryani,250,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Quick Bites,Fast Food,400,0,Kalyan Nagar,1
1,0,Banaswadi,Quick Bites,Fast Food,150,0,Kalyan Nagar,0
1,0,other,Quick Bites,"South Indian, Beverages",200,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,"Chinese, Momos",1100,0,Kalyan Nagar,1
1,0,Banaswadi,Quick Bites,"Chinese, Beverages",300,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Dessert Parlor,"Ice Cream, Beverages",200,0,Kalyan Nagar,1
1,1,Kammanahalli,Casual Dining,"Konkan, Mangalorean, Seafood",550,0,Kalyan Nagar,1
1,0,other,other,"Fast Food, Rolls",100,0,Kalyan Nagar,1
1,0,Frazer Town,Casual Dining,"North Indian, Chinese",500,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,"Chinese, Fast Food",100,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Casual Dining,Biryani,600,0,Kalyan Nagar,1
0,0,Kalyan Nagar,other,"Desserts, Cafe, Fast Food",500,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,Rolls,100,0,Kalyan Nagar,1
1,0,other,Quick Bites,"North Indian, Chinese, Arabian, Biryani, Rolls",450,0,Kalyan Nagar,1
1,0,other,Mess,"Chinese, North Indian, Seafood",400,0,Kalyan Nagar,0
1,0,Banaswadi,Casual Dining,"Chinese, Thai, Momos, Vietnamese",900,0,Kalyan Nagar,0
1,0,Banaswadi,Casual Dining,"Andhra, South Indian, North Indian",450,0,Kalyan Nagar,1
1,0,Kammanahalli,Beverage Shop,Juices,200,0,Kalyan Nagar,0
1,0,Kammanahalli,Casual Dining,"Mangalorean, Seafood",400,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Arabian, North Indian, Chinese, Beverages",700,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,"Chinese, Momos",500,0,Kalyan Nagar,1
1,1,other,Casual Dining,"North Indian, Chinese, Biryani",800,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Biryani, Kebab",750,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Biryani, North Indian, Mughlai",600,0,Kalyan Nagar,1
1,0,other,Casual Dining,"Chinese, North Indian, Continental",750,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Casual Dining,Chinese,700,0,Kalyan Nagar,0
1,0,Kammanahalli,other,"Beverages, Desserts, Juices",150,0,Kalyan Nagar,1
1,0,Kammanahalli,Casual Dining,"Mughlai, North Indian, Chinese",700,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,"Andhra, Biryani, Seafood, North Indian",750,0,Kalyan Nagar,1
1,0,Banaswadi,other,"Cafe, Continental, Chinese, Momos",500,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Quick Bites,"Beverages, Fast Food, Bakery",300,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,"Naga, Goan, Seafood, Chinese",550,0,Kalyan Nagar,1
1,0,other,Quick Bites,South Indian,200,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Dessert Parlor,"Ice Cream, Beverages, Fast Food",500,0,Kalyan Nagar,1
1,0,other,Quick Bites,"North Indian, Chinese",400,0,Kalyan Nagar,1
1,0,other,Quick Bites,Biryani,300,0,Kalyan Nagar,1
0,0,other,"Takeaway, Delivery",Biryani,400,0,Kalyan Nagar,0
1,1,Kalyan Nagar,other,"American, South Indian, Thai, Pizza, Italian",1400,0,Kalyan Nagar,1
1,0,New BEL Road,Quick Bites,"Burger, Fast Food",150,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Casual Dining,"Asian, Chinese, Japanese, BBQ",800,0,Kalyan Nagar,1
1,1,Kammanahalli,other,"Cafe, Burger, Italian, Desserts",800,0,Kalyan Nagar,1
1,0,other,Casual Dining,"North Indian, Mughlai, Biryani, Rolls",650,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,South Indian,750,0,Kalyan Nagar,1
1,1,Kammanahalli,Casual Dining,"Asian, European, Italian, Korean, Malaysian, Thai, Vietnamese, Chinese",1200,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Delivery,"Biryani, North Indian",700,0,Kalyan Nagar,0
1,0,Kammanahalli,Casual Dining,"Andhra, North Indian, Chinese",600,0,Kalyan Nagar,1
0,1,Kalyan Nagar,other,European,1800,0,Kalyan Nagar,1
1,0,other,Casual Dining,"Biryani, South Indian, Chinese",600,0,Kalyan Nagar,0
0,0,Kalyan Nagar,"Casual Dining, Cafe","North Indian, Chinese, Cafe, Desserts",700,0,Kalyan Nagar,1
0,0,Kalyan Nagar,"Takeaway, Delivery","Biryani, Fast Food, Mughlai",500,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,South Indian,300,0,Kalyan Nagar,1
1,0,other,Quick Bites,"Kerala, North Indian, Chinese",400,0,Kalyan Nagar,1
1,0,other,Quick Bites,"North Indian, Chinese",300,0,Kalyan Nagar,0
1,0,Banaswadi,Delivery,Rolls,100,0,Kalyan Nagar,0
1,0,Banaswadi,Casual Dining,"Chinese, Momos",500,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,"Bengali, Seafood",400,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"North Indian, Mughlai, Rolls, Fast Food",600,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Quick Bites,"North Indian, Kerala, Chinese",400,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Cafe,"Cafe, Continental, North Indian",900,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Quick Bites,"Biryani, Kebab",400,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Quick Bites,Fast Food,200,0,Kalyan Nagar,0
1,0,other,Quick Bites,"Chettinad, South Indian",200,0,Kalyan Nagar,0
1,1,Banaswadi,Casual Dining,"North Indian, Continental, Chinese, Mexican, Italian",700,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Quick Bites,"Street Food, Beverages, Fast Food",250,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Chinese, Momos",1100,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Quick Bites,"Fast Food, BBQ, Rolls, Arabian, North Indian",400,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,"Burger, BBQ",550,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Seafood, South Indian, North Indian",650,0,Kalyan Nagar,1
1,0,Kammanahalli,Cafe,"Cafe, Burger, Italian, Salad",1000,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,"Salad, Healthy Food, Italian, Juices, Mexican, Pizza",1500,0,Kalyan Nagar,1
1,1,Kalyan Nagar,Casual Dining,"Asian, Chinese, Thai, Seafood, Momos",500,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,Arabian,1000,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,"North Indian, Continental",400,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Chinese, Thai",850,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Casual Dining,"Continental, Steak",600,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Cafe,"Cafe, Continental",500,0,Kalyan Nagar,0
1,1,Kalyan Nagar,Casual Dining,"North Indian, Seafood, Middle Eastern, Chinese",1000,0,Kalyan Nagar,1
1,0,Kammanahalli,Casual Dining,"Chinese, Malaysian",700,0,Kalyan Nagar,1
1,0,Banaswadi,Quick Bites,Chinese,450,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Delivery,Biryani,400,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,"Mithai, Street Food",400,0,Kalyan Nagar,1
1,0,other,Casual Dining,"Chinese, Momos",600,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Beverage Shop,"Beverages, Juices",350,0,Kalyan Nagar,1
0,0,Kalyan Nagar,other,"Bakery, Desserts, Fast Food",400,0,Kalyan Nagar,0
1,0,other,Casual Dining,North Indian,500,0,Kalyan Nagar,1
1,0,Frazer Town,Cafe,"Cafe, Continental",700,0,Kalyan Nagar,1
1,0,other,Casual Dining,"North Indian, Biryani",1000,0,Kalyan Nagar,1
1,0,other,Quick Bites,"North Indian, Chinese",500,0,Kalyan Nagar,0
1,0,other,Delivery,Biryani,250,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Casual Dining,Italian,600,0,Kalyan Nagar,1
1,0,Kammanahalli,Casual Dining,"Thai, Vietnamese, Indonesian, Asian",550,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Cafe,Cafe,500,0,Kalyan Nagar,1
1,0,other,Quick Bites,"North Indian, Chinese",400,0,Kalyan Nagar,0
1,0,other,Casual Dining,"Andhra, Chinese, North Indian",500,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Casual Dining,North Indian,800,0,Kalyan Nagar,1
1,0,Kammanahalli,"Takeaway, Delivery","South Indian, Biryani",300,0,Kalyan Nagar,1
0,1,Kalyan Nagar,Casual Dining,"Mediterranean, Continental, Italian, Salad",1400,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Cafe,"Continental, Thai, Arabian, Mexican",700,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Italian, Chinese, Continental",800,0,Kalyan Nagar,1
1,0,Kammanahalli,"Takeaway, Delivery","Salad, Chinese",500,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,Chinese,100,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,South Indian,400,0,Kalyan Nagar,0
1,0,other,Quick Bites,"Fast Food, Rolls",150,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Quick Bites,"North Indian, Rolls",250,0,Kalyan Nagar,0
1,0,Kammanahalli,"Takeaway, Delivery","Biryani, Kebab, Continental",500,0,Kalyan Nagar,0
1,1,Kalyan Nagar,"Pub, Casual Dining","Continental, North Indian, Chinese, Italian",1300,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Dessert Parlor,"Desserts, Ice Cream, Beverages",350,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,"Bakery, Desserts",650,0,Kalyan Nagar,1
1,0,Banaswadi,Cafe,Cafe,300,0,Kalyan Nagar,0
1,0,Kalyan Nagar,"Takeaway, Delivery","Fast Food, Rolls",350,0,Kalyan Nagar,0
0,0,Kalyan Nagar,other,"Fast Food, Raw Meats",350,0,Kalyan Nagar,1
1,0,Kammanahalli,"Takeaway, Delivery","North Indian, Biryani",450,0,Kalyan Nagar,0
1,0,Frazer Town,Delivery,South Indian,500,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Casual Dining,Chettinad,600,0,Kalyan Nagar,1
1,0,Banaswadi,"Takeaway, Delivery",North Indian,400,0,Kalyan Nagar,1
1,1,other,Pub,"Continental, American, Chinese, BBQ, Salad, Italian",1500,0,Kalyan Nagar,1
1,0,other,Quick Bites,South Indian,300,0,Kalyan Nagar,1
1,0,other,Quick Bites,Chinese,500,0,Kalyan Nagar,1
1,0,other,Quick Bites,"North Indian, Chinese",400,0,Kalyan Nagar,1
0,0,Kalyan Nagar,other,"Bakery, Ice Cream",400,0,Kalyan Nagar,0
1,0,other,Quick Bites,"North Indian, Fast Food",300,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Bakery,Bakery,400,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Quick Bites,Street Food,100,0,Kalyan Nagar,0
0,0,Kalyan Nagar,"Beverage Shop, Quick Bites","Beverages, Juices, Finger Food",150,0,Kalyan Nagar,0
1,0,Kammanahalli,Delivery,"Fast Food, Burger, Pizza, Sandwich",400,0,Kalyan Nagar,0
1,0,Banaswadi,Delivery,"North Indian, South Indian, Chinese, Continental",450,0,Kalyan Nagar,1
0,0,Kalyan Nagar,other,"Street Food, Momos",200,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Dessert Parlor,Desserts,500,0,Kalyan Nagar,0
0,0,Kalyan Nagar,"Takeaway, Delivery","North Indian, Kashmiri",400,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Bakery,"Bakery, Desserts",400,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Delivery,North Indian,600,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,"Juices, Fast Food",100,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Beverage Shop,"Beverages, Juices",100,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,North Indian,100,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Casual Dining,"Chinese, Asian, Malaysian",600,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,"South Indian, BBQ",400,0,Kalyan Nagar,0
1,0,other,Quick Bites,"Chinese, Momos",400,0,Kalyan Nagar,1
1,0,other,Quick Bites,"North Indian, Chinese",300,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Bakery,Bakery,300,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Casual Dining,"Kerala, Chinese, Arabian, Biryani",500,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Delivery,Biryani,650,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,"North Indian, South Indian, Chinese",300,0,Kalyan Nagar,0
0,0,Kalyan Nagar,"Beverage Shop, Quick Bites","Beverages, Fast Food",100,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Quick Bites,"Tea, Coffee, Fast Food",400,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Casual Dining,American,1000,0,Kalyan Nagar,1
1,0,Banaswadi,Cafe,"Cafe, Fast Food",550,0,Kalyan Nagar,1
1,0,Kalyan Nagar,Casual Dining,"Continental, North Indian, Chinese",800,0,Kalyan Nagar,1
1,0,Kammanahalli,other,Arabian,150,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Quick Bites,North Indian,300,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Quick Bites,Fast Food,400,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,South Indian,150,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,North Indian,300,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,"North Indian, Mithai",250,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Beverage Shop,"Juices, Fast Food",200,0,Kalyan Nagar,0
0,1,Kalyan Nagar,Casual Dining,North Indian,850,0,Kalyan Nagar,0
1,0,other,Delivery,Kerala,450,0,Kalyan Nagar,1
1,0,Banaswadi,Delivery,"Asian, North Indian",400,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Casual Dining,North Indian,500,0,Kalyan Nagar,1
1,0,Banaswadi,Quick Bites,Chinese,500,0,Kalyan Nagar,1
1,0,Kammanahalli,Casual Dining,"Street Food, North Indian, Continental, Beverages",700,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Casual Dining,"Arabian, Middle Eastern",700,0,Kalyan Nagar,0
1,0,other,Quick Bites,"Street Food, Fast Food",200,0,Kalyan Nagar,1
0,0,other,other,Fast Food,250,0,Kalyan Nagar,0
0,0,Kalyan Nagar,"Takeaway, Delivery","North Indian, South Indian, Continental",300,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,North Indian,200,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,"North Indian, Biryani, Chinese",200,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,South Indian,300,0,Kalyan Nagar,0
0,0,Kalyan Nagar,other,Rolls,100,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Casual Dining,"Mughlai, North Indian, Biryani, Chinese",600,0,Kalyan Nagar,1
1,0,other,Casual Dining,"South Indian, Andhra, Biryani",800,0,Kalyan Nagar,1
1,0,other,Quick Bites,"North Indian, Chinese, Continental",400,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,Biryani,400,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,"North Indian, Chinese",350,0,Kalyan Nagar,0
0,0,Kalyan Nagar,Quick Bites,"BBQ, Fast Food",400,0,Kalyan Nagar,1
0,0,Kalyan Nagar,Dessert Parlor,"Bakery, Fast Food",500,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,"Chinese, Italian",300,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,"Fast Food, Beverages",350,0,Kalyan Nagar,1
0,0,other,Quick Bites,"South Indian, Chinese, North Indian",400,0,Kalyan Nagar,1
1,0,other,Quick Bites,Biryani,300,0,Kalyan Nagar,0
1,0,other,Delivery,"North Indian, Continental",300,0,Kalyan Nagar,0
1,0,other,Delivery,"North Indian, Chinese, Fast Food",400,0,Kalyan Nagar,0
1,0,Kammanahalli,Cafe,"Cafe, Continental",500,0,Kalyan Nagar,1
0,0,Banaswadi,Quick Bites,Mexican,400,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Delivery,Biryani,500,0,Kalyan Nagar,0
1,0,Kalyan Nagar,Cafe,"Cafe, American, Italian, Continental",600,0,Kalyan Nagar,0
1,1,Kalyan Nagar,Casual Dining,"American, Mexican, Italian, Steak",1000,0,Kalyan Nagar,1
1,0,Kammanahalli,"Takeaway, Delivery","Fast Food, Desserts",250,0,Kalyan Nagar,0
1,0,Banaswadi,Quick Bites,"Momos, Fast Food, Burger, North Indian, Desserts, Biryani",200,0,Kalyan Nagar,0
1,0,Banaswadi,Cafe,Cafe,600,0,Kalyan Nagar,1
1,0,Banaswadi,other,"Fast Food, Rolls",200,0,Kalyan Nagar,0
1,0,Kalyan Nagar,"Takeaway, Delivery",Fast Food,300,0,Kalyan Nagar,0
1,0,Kammanahalli,Quick Bites,"Arabian, Pizza, Greek, Lebanese, Mediterranean",600,0,Kalyan Nagar,1
1,0,Kammanahalli,"Takeaway, Delivery","American, Burger, Momos, Bengali",400,0,Kalyan Nagar,1
1,0,Kammanahalli,Quick Bites,"Fast Food, Beverages, Rolls",300,0,Kalyan Nagar,1
0,0,Kammanahalli,Casual Dining,"Biryani, North Indian, Chinese",600,0,Kalyan Nagar,1
0,1,Kammanahalli,"Casual Dining, Bar","Andhra, Biryani, North Indian, Chinese",800,0,Kalyan Nagar,1
0,0,Kammanahalli,Casual Dining,"Arabian, Chinese, North Indian",450,0,Kalyan Nagar,1
0,0,other,Casual Dining,"Arabian, Mughlai, North Indian, Chinese, Rolls",600,0,Kalyan Nagar,1
1,0,Banaswadi,Delivery,"Healthy Food, Continental, North Indian, Chinese",500,0,Kalyan Nagar,0
0,0,Kammanahalli,Quick Bites,"Pizza, Fast Food, American, Italian",400,0,Kalyan Nagar,1
0,0,Kammanahalli,Casual Dining,"Chinese, Momos",450,0,Kalyan Nagar,1
0,0,Banaswadi,Quick Bites,Biryani,300,0,Kalyan Nagar,1
0,0,Banaswadi,Casual Dining,"North Indian, Chinese, Biryani",600,0,Kalyan Nagar,0
0,0,Kammanahalli,other,"Cafe, Fast Food",300,0,Kalyan Nagar,1
1,0,other,Quick Bites,Chinese,300,0,Kalyan Nagar,0
0,0,Banaswadi,Casual Dining,"Continental, Chinese, Fast Food",600,0,Kalyan Nagar,0
0,0,Banaswadi,"Takeaway, Delivery",Healthy Food,300,0,Kalyan Nagar,0
0,0,other,"Takeaway, Delivery","Bakery, Desserts",300,0,Kalyan Nagar,0
0,0,other,Delivery,"North Indian, Bengali",400,0,Kalyan Nagar,0
0,0,other,"Takeaway, Delivery",Bengali,200,0,Kalyan Nagar,0
0,0,other,Quick Bites,"North Indian, Biryani",300,0,Kalyan Nagar,0
0,0,Kammanahalli,Casual Dining,"North Indian, Chinese",450,0,Kalyan Nagar,0
0,0,Kammanahalli,"Takeaway, Delivery","Maharashtrian, Malwani",450,0,Kalyan Nagar,0
0,0,other,Delivery,"North Indian, South Indian, Chinese, Mughlai",400,0,Kalyan Nagar,0
0,0,Banaswadi,Beverage Shop,"Beverages, Ice Cream",200,0,Kalyan Nagar,1
0,0,other,Quick Bites,"North Indian, Chinese",300,0,Kalyan Nagar,0
0,0,Banaswadi,Casual Dining,"Chinese, North Indian, South Indian",500,0,Kalyan Nagar,0
0,0,Kammanahalli,"Takeaway, Delivery","Fast Food, Burger",400,0,Kalyan Nagar,0
